n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
18,6305,7060,18,12,1.119746233148295,755,350,20,0,11,heatmap_np18_npos6305_napp7060_ips18_max_app12,0,4706.666666666668,755.0,0.0,0.0,0.9970715297450424,0.9970715297450424,0.0,0,4706.666666666668,755.0,0.0,0.0,0.9970715297450424,0.9970715297450424,0.0,0,4706.666666666668,755.0,0.0,0.0,0.9970715297450424,0.9970715297450424,0.0,1,4706.666666666668,755.0,0.0,1.0,0.9968130311614728,0.9970786118980172,0.9908406026962728,0,4706.666666666668,755.0,0.0,0.0,0.9970715297450424,0.9970715297450424,0.0,10,4706.666666666668,755.0,0.0,1.0,0.9829107648725212,0.9971517941454202,1.0,4,4706.666666666668,755.0,0.0,1.0,0.9956285410764872,0.9970856940509916,1.0
758,3034,14734,7,45,4.856295319709954,11700,4,20,0,40,heatmap_np758_npos3034_napp14734_ips7_max_app45,3,58.31398416886545,11700.1,0.1,0.4804759965612414,0.0,0.0320317331040827,1.0,1,841.8527704485489,11700.0,0.0,0.9968542147414144,0.010103949430507,0.0320317331040827,1.0,1,841.8527704485489,11700.0,0.0,0.9968542147414144,0.010103949430507,0.0320317331040827,1.0,1,841.8527704485489,11700.0,0.0,0.9968542147414144,0.010103949430507,0.0320317331040827,1.0,0,874.7097625329814,13037.95,1337.95,0.0,0.0320317331040827,0.0320317331040827,0.0,0,874.7097625329814,13037.95,1337.95,0.0,0.0320317331040827,0.0320317331040827,0.0,1,841.8527704485489,11700.0,0.0,0.9968542147414144,0.010103949430507,0.0320317331040827,1.0
493,9153,2606,13,59,0.2847153938599366,0,18,20,0,40,heatmap_np493_npos9153_napp2606_ips13_max_app59,40,309.33935091277897,0.0,6547.0,0.999371162701458,0.2991992163832452,0.7738920613447456,1.0,1,311.8742393509128,0.0,6547.0,1.0,0.76999364860931,0.7738920613447456,1.0,1,311.8742393509128,0.0,6547.0,1.0,0.76999364860931,0.7738920613447456,1.0,1,311.8742393509128,0.0,6547.0,1.0,0.76999364860931,0.7738920613447456,1.0,0,311.8742393509128,103.5,6650.5,0.0,0.7738920613447456,0.7738920613447456,0.0,0,311.8742393509128,103.5,6650.5,0.0,0.7738920613447456,0.7738920613447456,0.0,1,311.8742393509128,0.0,6547.0,1.0,0.76999364860931,0.7738920613447456,1.0
226,11199,16619,10,22,1.4839717831949282,5420,49,20,0,21,heatmap_np226_npos11199_napp16619_ips10_max_app22,8,588.2831858407079,5420.0,0.0,0.8423340754558037,0.0,0.3063033001657468,1.0,3,1617.7787610619466,5420.0,0.0,1.0,0.1967722422971804,0.3063033001657468,1.0,3,1617.7787610619466,5420.0,0.0,1.0,0.1967722422971804,0.3063033001657468,1.0,1,1617.7787610619466,5420.05,0.05,1.0,0.2732701239831633,0.3063033001657468,0.99991070591436,0,1617.7787610619466,6479.65,1059.65,0.0,0.3063033001657468,0.3063033001657468,0.0,0,1617.7787610619466,6479.65,1059.65,0.0,0.3063033001657468,0.3063033001657468,0.0,3,1617.7787610619466,5420.0,0.0,1.0,0.1967722422971804,0.3063033001657468,1.0
574,1887,6277,15,53,3.3264440911499733,4390,3,20,0,40,heatmap_np574_npos1887_napp6277_ips15_max_app53,7,79.08937282229965,4390.0,0.0,0.643921117913471,4.069376813903069e-05,0.0850815045043149,1.0,2,579.5836236933796,4390.0,0.0,1.0,0.0492023478182096,0.0850815045043149,1.0,2,579.5836236933796,4390.0,0.0,1.0,0.0492023478182096,0.0850815045043149,1.0,1,579.5836236933796,4390.2,0.2,1.0,0.0674869180524748,0.0850815045043149,0.9991519386821056,0,579.5836236933796,4759.25,369.25,0.0,0.0850815045043149,0.0850815045043149,0.0,0,579.5836236933796,4759.25,369.25,0.0,0.0850815045043149,0.0850815045043149,0.0,2,579.5836236933796,4390.0,0.0,1.0,0.0492023478182096,0.0850815045043149,1.0
679,8053,12152,5,37,1.50900285607848,4099,11,20,0,36,heatmap_np679_npos8053_napp12152_ips5_max_app37,5,89.6979381443299,4112.55,13.55,0.6626777485187623,1.800115207373272e-06,0.0895526039535256,1.0,4,109.6840206185567,4099.0,0.0,0.8246317478604345,0.000452101661779,0.0895526039535256,1.0,4,109.6840206185567,4099.0,0.0,0.8246317478604345,0.000452101661779,0.0895526039535256,1.0,1,662.1855670103091,4167.75,68.75,1.0,0.0642623985077902,0.0895526039535256,0.99953040625603,0,662.1855670103091,8313.25,4214.25,0.0,0.0895526039535256,0.0895526039535256,0.0,0,662.1855670103091,8313.25,4214.25,0.0,0.0895526039535256,0.0895526039535256,0.0,3,516.168703976436,4099.75,0.75,0.9809071209128812,0.0109036759865236,0.0895526039535256,1.0
134,5127,1844,20,5,0.3596645211624731,0,38,20,0,4,heatmap_np134_npos5127_napp1844_ips20_max_app5,0,68.80597014925371,0.0,3283.0,0.0,1.0,1.0,0.0,0,68.80597014925371,0.0,3283.0,0.0,1.0,1.0,0.0,0,68.80597014925371,0.0,3283.0,0.0,1.0,1.0,0.0,1,68.80597014925371,0.0,3283.0,1.0,1.0,1.0,1.0,0,68.80597014925371,0.0,3283.0,0.0,1.0,1.0,0.0,0,68.80597014925371,0.0,3283.0,0.0,1.0,1.0,0.0,1,68.80597014925371,0.0,3283.0,1.0,1.0,1.0,1.0
110,7868,15708,11,55,1.99644128113879,7840,71,20,0,40,heatmap_np110_npos7868_napp15708_ips11_max_app55,6,945.6531818181816,7840.0,0.0,0.9181791656056362,1.4876080302250768e-05,0.1001782531194295,1.0,1,7854.0,7840.0,0.0,1.0,0.083514887436456,0.1001782531194295,1.0,1,7854.0,7840.0,0.0,1.0,0.083514887436456,0.1001782531194295,1.0,1,7854.0,7840.0,0.0,1.0,0.083514887436456,0.1001782531194295,1.0,0,7854.0,11528.5,3688.5,0.0,0.1001782531194295,0.1001782531194295,0.0,0,7854.0,11528.5,3688.5,0.0,0.1001782531194295,0.1001782531194295,0.0,1,7854.0,7840.0,0.0,1.0,0.083514887436456,0.1001782531194295,1.0
655,4562,7474,14,29,1.638316527838667,2912,6,20,0,28,heatmap_np655_npos4562_napp7474_ips14_max_app29,10,125.76366412213744,2912.0,0.0,0.8525361252341451,0.0010524203202681,0.2946674909802257,1.0,4,330.9099236641222,2912.0,0.0,1.0,0.1818142895370618,0.2946674909802257,1.0,4,330.9099236641222,2912.0,0.0,1.0,0.1818142895370618,0.2946674909802257,1.0,1,330.9099236641222,2916.0,4.0,1.0,0.2694770442295195,0.2946674909802257,0.9854873562508354,0,330.9099236641222,3252.8,340.8,0.0,0.2946674909802257,0.2946674909802257,0.0,0,330.9099236641222,3252.8,340.8,0.0,0.2946674909802257,0.2946674909802257,0.0,4,330.9099236641222,2912.0,0.0,1.0,0.1818142895370618,0.2946674909802257,1.0
599,10623,11236,8,18,1.0577049797608962,613,17,20,0,17,heatmap_np599_npos10623_napp11236_ips8_max_app18,9,171.91928213689482,737.95,124.95,0.839871840512638,0.0005221312448083,0.4201969858787232,1.0,6,336.175041736227,613.2,0.2,0.9998145840749968,0.1303881867805862,0.4201969858787232,1.0,6,336.175041736227,613.2,0.2,0.9998145840749968,0.1303881867805862,0.4201969858787232,1.0,1,337.6427378964942,833.0,220.0,1.0,0.3860909262245303,0.4201969858787232,0.9488786634158104,0,337.6427378964942,2152.7,1539.7,0.0,0.4201969858787232,0.4201969858787232,0.0,0,337.6427378964942,2152.7,1539.7,0.0,0.4201969858787232,0.4201969858787232,0.0,4,337.6427378964942,621.0,8.0,1.0,0.2545389818440727,0.4201969858787232,1.0
251,1713,3035,17,42,1.7717454757734967,1322,6,20,0,40,heatmap_np251_npos1713_napp3035_ips17_max_app42,12,148.55557768924305,1322.0,0.0,0.7993218012081275,0.00010653487095,0.2284537538244292,1.0,2,507.84860557768906,1322.0,0.0,1.0,0.1898764415156507,0.2284537538244292,0.9995913601868068,2,507.84860557768906,1322.0,0.0,1.0,0.1898764415156507,0.2284537538244292,0.9995913601868068,1,507.84860557768906,1324.1,2.1,1.0,0.2096355526981958,0.2284537538244292,0.9919339485607466,0,507.84860557768906,1501.95,179.95,0.0,0.2284537538244292,0.2284537538244292,0.0,0,507.84860557768906,1501.95,179.95,0.0,0.2284537538244292,0.2284537538244292,0.0,3,507.84860557768906,1322.0,0.0,1.0,0.1691040425801545,0.2284537538244292,1.0
321,9718,6145,19,35,0.632331755505248,0,30,20,0,34,heatmap_np321_npos9718_napp6145_ips19_max_app35,31,609.8475077881619,0.0,3573.0,0.9644898816241896,0.0370829943043124,0.8585005230733463,1.0,4,670.0155763239875,0.0,3573.0,1.0,0.8402425260505526,0.8585005230733463,1.0,4,670.0155763239875,0.0,3573.0,1.0,0.8402425260505526,0.8585005230733463,1.0,1,670.0155763239875,0.45,3573.45,1.0,0.8543382951227683,0.8585000581192606,0.9993490192491612,0,670.0155763239875,134.1,3707.1,0.0,0.8585005230733463,0.8585005230733463,0.0,0,670.0155763239875,134.1,3707.1,0.0,0.8585005230733463,0.8585005230733463,0.0,4,670.0155763239875,0.0,3573.0,1.0,0.8402425260505526,0.8585005230733463,1.0
782,6477,1695,16,23,0.2616952292728114,0,8,20,0,22,heatmap_np782_npos6477_napp1695_ips16_max_app23,0,49.852941176470594,0.0,4782.0,0.0,1.0,1.0,0.0,0,49.852941176470594,0.0,4782.0,0.0,1.0,1.0,0.0,0,49.852941176470594,0.0,4782.0,0.0,1.0,1.0,0.0,1,49.852941176470594,0.0,4782.0,1.0,1.0,1.0,0.9999705014749262,0,49.852941176470594,0.0,4782.0,0.0,1.0,1.0,0.0,0,49.852941176470594,0.0,4782.0,0.0,1.0,1.0,0.0,2,49.852941176470594,0.0,4782.0,1.0,1.0,1.0,1.0
42,3611,11441,9,42,3.1683744115203543,7830,85,20,0,40,heatmap_np42_npos3611_napp11441_ips9_max_app42,4,1089.6190476190473,7830.0,0.0,0.7101433441132768,0.0,0.0676326994393596,1.0,1,11441.0,7830.0,0.0,1.0,0.044892033572027,0.0676326994393596,1.0,1,11441.0,7830.0,0.0,1.0,0.044892033572027,0.0676326994393596,1.0,1,11441.0,7830.0,0.0,1.0,0.044892033572027,0.0676326994393596,1.0,0,11441.0,10667.0,2837.0,0.0,0.0676326994393596,0.0676326994393596,0.0,0,11441.0,10667.0,2837.0,0.0,0.0676326994393596,0.0676326994393596,0.0,1,11441.0,7830.0,0.0,1.0,0.044892033572027,0.0676326994393596,1.0
66,11305,24,5,27,0.0021229544449358,0,171,20,0,26,heatmap_np66_npos11305_napp24_ips5_max_app27,0,9.818181818181817,0.0,11281.0,0.0,1.0,1.0,0.0,0,9.818181818181817,0.0,11281.0,0.0,1.0,1.0,0.0,0,9.818181818181817,0.0,11281.0,0.0,1.0,1.0,0.0,1,9.818181818181817,0.0,11281.0,1.0,1.0,1.0,1.0,0,9.818181818181817,0.0,11281.0,0.0,1.0,1.0,0.0,0,9.818181818181817,0.0,11281.0,0.0,1.0,1.0,0.0,1,9.818181818181817,0.0,11281.0,1.0,1.0,1.0,1.0
711,2624,12755,20,57,4.860899390243903,10131,3,20,0,40,heatmap_np711_npos2624_napp12755_ips20_max_app57,6,108.92278481012656,10131.0,0.0,0.6857042989677252,4.688664960300075e-06,0.0721835950126197,1.0,1,1022.5527426160336,10131.0,0.0,1.0,0.0556154449235593,0.0721835950126197,1.0,1,1022.5527426160336,10131.0,0.0,1.0,0.0556154449235593,0.0721835950126197,1.0,1,1022.5527426160336,10131.0,0.0,1.0,0.0556154449235593,0.0721835950126197,1.0,0,1022.5527426160336,10493.0,362.0,0.0,0.0721835950126197,0.0721835950126197,0.0,0,1022.5527426160336,10493.0,362.0,0.0,0.0721835950126197,0.0721835950126197,0.0,1,1022.5527426160336,10131.0,0.0,1.0,0.0556154449235593,0.0721835950126197,1.0
444,8462,4585,10,46,0.5418340817773576,0,19,20,0,40,heatmap_np444_npos8462_napp4585_ips10_max_app46,21,224.42623873873876,36.1,3913.1,0.8780926416368073,0.0006355507088331,0.4012137878716039,1.0,4,475.0225225225225,0.0,3877.0,1.0,0.3441865295736616,0.4012137878716039,1.0,4,475.0225225225225,0.0,3877.0,1.0,0.3441865295736616,0.4012137878716039,1.0,1,475.0225225225225,0.75,3877.75,1.0,0.387907427602084,0.4012137878716039,0.9991383832507024,0,475.0225225225225,827.7,4704.7,0.0,0.4012137878716039,0.4012137878716039,0.0,0,475.0225225225225,827.7,4704.7,0.0,0.4012137878716039,0.4012137878716039,0.0,4,475.0225225225225,0.0,3877.0,1.0,0.3441865295736616,0.4012137878716039,1.0
394,5373,17280,15,14,3.2160804020100504,11907,13,20,0,13,heatmap_np394_npos5373_napp17280_ips15_max_app14,6,263.2352791878172,11907.0,0.0,0.7773394097222223,3.255208333333333e-06,0.3331473214285714,1.0,0,614.0101522842639,11907.0,0.0,0.0,0.3331473214285714,0.3331473214285714,0.0,0,614.0101522842639,11907.0,0.0,0.0,0.3331473214285714,0.3331473214285714,0.0,1,614.0101522842639,11907.0,0.0,1.0,0.2818509615384615,0.3331473214285714,1.0,0,614.0101522842639,11907.0,0.0,0.0,0.3331473214285714,0.3331473214285714,0.0,0,614.0101522842639,11907.0,0.0,0.0,0.3331473214285714,0.3331473214285714,0.0,1,614.0101522842639,11907.0,0.0,1.0,0.2818509615384615,0.3331473214285714,1.0
277,7206,9606,13,6,1.3330557868442965,2400,26,20,0,5,heatmap_np277_npos7206_napp9606_ips13_max_app6,0,208.07220216606495,2400.0,0.0,0.0,1.0,1.0,0.0,0,208.07220216606495,2400.0,0.0,0.0,1.0,1.0,0.0,0,208.07220216606495,2400.0,0.0,0.0,1.0,1.0,0.0,1,208.07220216606495,2400.0,0.0,1.0,1.0,1.0,0.994802941992784,0,208.07220216606495,2400.0,0.0,0.0,1.0,1.0,0.0,0,208.07220216606495,2400.0,0.0,0.0,1.0,1.0,0.0,4,208.07220216606495,2400.0,0.0,1.0,1.0,1.0,1.0
523,4475,4320,12,39,0.96536312849162,0,8,20,0,38,heatmap_np523_npos4475_napp4320_ips12_max_app39,15,131.07676864244738,163.4,318.4,0.82729012345679,0.0008834876543209,0.3187321937321937,1.0,11,286.66424474187386,9.6,164.6,0.9905702861952864,0.0547958002645502,0.3187321937321937,1.0,11,286.66424474187386,9.6,164.6,0.9905702861952864,0.0547958002645502,0.3187321937321937,1.0,1,322.1414913957934,152.1,307.1,1.0,0.3008040935672514,0.3187321937321937,0.9092354028492398,0,322.1414913957934,926.8,1081.8,0.0,0.3187321937321937,0.3187321937321937,0.0,0,322.1414913957934,926.8,1081.8,0.0,0.3187321937321937,0.3187321937321937,0.0,4,322.1414913957934,42.4,197.4,1.0,0.2408730158730158,0.3187321937321937,1.0
628,10360,14108,18,51,1.3617760617760617,3748,16,20,0,40,heatmap_np628_npos10360_napp14108_ips18_max_app51,15,353.8067675159236,3748.0,0.0,0.8807565447500239,0.0001856708565668,0.2591771043546423,1.0,4,1145.7133757961783,3748.0,0.0,1.0,0.1961283472784417,0.2591771043546423,1.0,4,1145.7133757961783,3748.0,0.0,1.0,0.1961283472784417,0.2591771043546423,1.0,1,1145.7133757961783,3777.1,29.1,1.0,0.2443606464417352,0.2591771043546423,0.991259272287952,0,1145.7133757961783,5196.5,1448.5,0.0,0.2591771043546423,0.2591771043546423,0.0,0,1145.7133757961783,5196.5,1448.5,0.0,0.2591771043546423,0.2591771043546423,0.0,4,1145.7133757961783,3748.0,0.0,1.0,0.1961283472784417,0.2591771043546423,1.0
184,1228,8858,7,20,7.213355048859935,7630,6,20,0,19,heatmap_np184_npos1228_napp8858_ips7_max_app20,2,96.2826086956522,7630.0,0.0,0.4852111086023932,0.0,0.0485211108602393,1.0,1,420.7779891304348,7630.0,0.0,0.9207721833370964,0.0026131596772468,0.0485211108602393,1.0,1,420.7779891304348,7630.0,0.0,0.9207721833370964,0.0026131596772468,0.0485211108602393,1.0,1,420.7779891304348,7630.0,0.0,0.9207721833370964,0.0026131596772468,0.0485211108602393,1.0,0,962.8260869565216,7814.7,184.7,0.0,0.0485211108602393,0.0485211108602393,0.0,0,962.8260869565216,7814.7,184.7,0.0,0.0485211108602393,0.0485211108602393,0.0,1,420.7779891304348,7630.0,0.0,0.9207721833370964,0.0026131596772468,0.0485211108602393,1.0
201,6809,2478,9,34,0.3639300925245998,0,33,20,0,33,heatmap_np201_npos6809_napp2478_ips9_max_app34,27,335.9902985074626,1.55,4332.55,0.9153364421726004,0.0022771820592643,0.7273536533257372,1.0,1,419.1641791044776,0.0,4331.0,1.0,0.7190916428204565,0.7273536533257372,1.0,1,419.1641791044776,0.0,4331.0,1.0,0.7190916428204565,0.7273536533257372,1.0,1,419.1641791044776,0.0,4331.0,1.0,0.7190916428204565,0.7273536533257372,1.0,0,419.1641791044776,157.1,4488.1,0.0,0.7273536533257372,0.7273536533257372,0.0,0,419.1641791044776,157.1,4488.1,0.0,0.7273536533257372,0.7273536533257372,0.0,1,419.1641791044776,0.0,4331.0,1.0,0.7190916428204565,0.7273536533257372,1.0
644,4125,10574,16,8,2.56339393939394,6449,6,20,0,7,heatmap_np644_npos4125_napp10574_ips16_max_app8,7,117.82267080745342,6449.0,0.0,0.880585127941852,0.0728343105731038,0.7796162757707584,1.0,0,131.35403726708077,6449.0,0.0,0.0,0.7796552865519197,0.7796552865519197,0.0,0,131.35403726708077,6449.0,0.0,0.0,0.7796552865519197,0.7796552865519197,0.0,1,131.35403726708077,6449.0,0.0,1.0,0.7482767705152801,0.7797421742008701,0.9995878787878788,0,131.35403726708077,6449.0,0.0,0.0,0.7796552865519197,0.7796552865519197,0.0,1,131.35403726708077,6449.0,0.0,1.0,0.7482767705152801,0.7797421742008701,0.9995878787878788,2,131.35403726708077,6449.0,0.0,1.0,0.7062440892755816,0.7796830669566862,1.0
514,9962,7038,6,25,0.7064846416382252,0,19,20,0,24,heatmap_np514_npos9962_napp7038_ips6_max_app25,10,144.46887159533074,127.2,3051.2,0.8479923273657288,0.0008553566354077,0.3397101449275361,1.0,4,342.3151750972763,0.0,2924.0,1.0,0.2139406487232574,0.3397101449275361,1.0,4,342.3151750972763,0.0,2924.0,1.0,0.2139406487232574,0.3397101449275361,1.0,1,342.3151750972763,16.95,2940.95,1.0,0.3121980676328502,0.3397101449275361,0.992771688840794,0,342.3151750972763,1423.95,4347.95,0.0,0.3397101449275361,0.3397101449275361,0.0,0,342.3151750972763,1423.95,4347.95,0.0,0.3397101449275361,0.3397101449275361,0.0,4,342.3151750972763,0.0,2924.0,1.0,0.2139406487232574,0.3397101449275361,1.0
269,879,15098,19,49,17.176336746302617,14219,3,20,0,40,heatmap_np269_npos879_napp15098_ips19_max_app49,2,112.25278810408922,14219.0,0.0,0.5530865015233808,0.0,0.0225749592458522,1.0,1,1828.3944237918215,14219.0,0.0,0.966863160683534,0.0029022883825672,0.0225749592458522,1.0,1,1828.3944237918215,14219.0,0.0,0.966863160683534,0.0029022883825672,0.0225749592458522,1.0,1,1828.3944237918215,14219.0,0.0,0.966863160683534,0.0029022883825672,0.0225749592458522,1.0,0,2750.1933085501864,14323.9,104.9,0.0,0.0225749592458522,0.0225749592458522,0.0,0,2750.1933085501864,14323.9,104.9,0.0,0.0225749592458522,0.0225749592458522,0.0,1,1828.3944237918215,14219.0,0.0,0.966863160683534,0.0029022883825672,0.0225749592458522,1.0
384,11703,12059,17,55,1.030419550542596,356,30,20,0,40,heatmap_np384_npos11703_napp12059_ips17_max_app55,18,591.095703125,415.7,59.7,0.9162015921718218,0.0001758247176606,0.299966075884477,1.0,11,1727.2005208333333,356.0,0.0,1.0,0.1249575948555963,0.299966075884477,1.0,11,1727.2005208333333,356.0,0.0,1.0,0.1249575948555963,0.299966075884477,1.0,1,1727.2005208333333,530.5,174.5,1.0,0.2870024846971526,0.299966075884477,0.9558131927803772,0,1727.2005208333333,2800.4,2444.4,0.0,0.299966075884477,0.299966075884477,0.0,0,1727.2005208333333,2800.4,2444.4,0.0,0.299966075884477,0.299966075884477,0.0,4,1727.2005208333333,407.55,51.55,1.0,0.2450614543852204,0.299966075884477,1.0
435,2978,2138,8,32,0.7179314976494291,0,6,20,0,31,heatmap_np435_npos2978_napp2138_ips8_max_app32,14,72.2974712643678,50.7,890.7,0.7939195509822266,0.0015694834216817,0.34822263797942,1.0,4,157.27816091954026,0.0,840.0,1.0,0.2551115862621944,0.34822263797942,1.0,4,157.27816091954026,0.0,840.0,1.0,0.2551115862621944,0.34822263797942,1.0,1,157.27816091954026,28.55,868.55,1.0,0.3271975617852077,0.34822263797942,0.9575304797564133,0,157.27816091954026,414.0,1254.0,0.0,0.34822263797942,0.34822263797942,0.0,0,157.27816091954026,414.0,1254.0,0.0,0.34822263797942,0.34822263797942,0.0,4,157.27816091954026,0.0,840.0,1.0,0.2551115862621944,0.34822263797942,1.0
725,8861,16562,14,15,1.869089267577023,7701,12,20,0,14,heatmap_np725_npos8861_napp16562_ips14_max_app15,9,207.27986206896557,7701.0,0.0,0.8319322008882448,0.0004815239705349,0.4993519301211609,1.0,1,342.6620689655173,7701.0,0.0,1.0,0.4635913537012437,0.4993519301211609,0.9989053154271528,1,342.6620689655173,7701.0,0.0,1.0,0.4635913537012437,0.4993519301211609,0.9989053154271528,1,342.6620689655173,7701.0,0.0,1.0,0.4635913537012437,0.4993519301211609,0.9989053154271528,0,342.6620689655173,7704.0,3.0,0.0,0.4993519301211609,0.4993519301211609,0.0,0,342.6620689655173,7704.0,3.0,0.0,0.4993519301211609,0.4993519301211609,0.0,3,342.6620689655173,7701.0,0.0,1.0,0.3741899126514511,0.4993519301211609,1.0
81,5726,6677,11,41,1.1660845267202236,951,70,20,0,40,heatmap_np81_npos5726_napp6677_ips11_max_app41,11,906.7530864197532,951.0,0.0,0.8575707653137636,0.0,0.2300799614256439,1.0,4,3379.7160493827164,951.0,0.0,1.0,0.1468453626608487,0.2300799614256439,1.0,4,3379.7160493827164,951.0,0.0,1.0,0.1468453626608487,0.2300799614256439,1.0,1,3379.7160493827164,961.15,10.15,1.0,0.210831960461285,0.2300799614256439,0.9969027006773072,0,3379.7160493827164,2998.4,2047.4,0.0,0.2300799614256439,0.2300799614256439,0.0,0,3379.7160493827164,2998.4,2047.4,0.0,0.2300799614256439,0.2300799614256439,0.0,4,3379.7160493827164,951.0,0.0,1.0,0.1468453626608487,0.2300799614256439,1.0
58,9368,17740,7,5,1.8936806148590948,8372,161,20,0,4,heatmap_np58_npos9368_napp17740_ips7_max_app5,4,1230.0206896551724,8372.0,0.0,0.9238528748590754,0.0010935738444193,0.7393010146561443,1.0,0,1529.3103448275865,8372.0,0.0,0.0,0.7393010146561443,0.7393010146561443,0.0,0,1529.3103448275865,8372.0,0.0,0.0,0.7393010146561443,0.7393010146561443,0.0,1,1529.3103448275865,8372.0,0.0,1.0,0.6741262683201803,0.7393010146561443,1.0,0,1529.3103448275865,8372.0,0.0,0.0,0.7393010146561443,0.7393010146561443,0.0,0,1529.3103448275865,8372.0,0.0,0.0,0.7393010146561443,0.7393010146561443,0.0,1,1529.3103448275865,8372.0,0.0,1.0,0.6741262683201803,0.7393010146561443,1.0
459,6127,13269,12,53,2.165660192590175,7142,13,20,0,40,heatmap_np459_npos6127_napp13269_ips12_max_app53,7,204.56285403050103,7142.0,0.0,0.7915425858337909,5.160770281827208e-06,0.1045478395522547,1.0,2,1532.1503267973856,7142.0,0.0,1.0,0.0694320685543039,0.1045478395522547,1.0,2,1532.1503267973856,7142.0,0.0,1.0,0.0694320685543039,0.1045478395522547,1.0,1,1532.1503267973856,7142.05,0.05,1.0,0.0873276056974903,0.1045478395522547,0.999959196996899,0,1532.1503267973856,8871.65,1729.65,0.0,0.1045478395522547,0.1045478395522547,0.0,0,1532.1503267973856,8871.65,1729.65,0.0,0.1045478395522547,0.1045478395522547,0.0,2,1532.1503267973856,7142.0,0.0,1.0,0.0694320685543039,0.1045478395522547,1.0
312,3215,713,13,21,0.2217729393468118,0,10,20,0,20,heatmap_np312_npos3215_napp713_ips13_max_app21,0,47.99038461538462,0.0,2502.0,0.0,1.0,1.0,0.0,0,47.99038461538462,0.0,2502.0,0.0,1.0,1.0,0.0,0,47.99038461538462,0.0,2502.0,0.0,1.0,1.0,0.0,1,47.99038461538462,0.0,2502.0,1.0,1.0,1.0,1.0,0,47.99038461538462,0.0,2502.0,0.0,1.0,1.0,0.0,0,47.99038461538462,0.0,2502.0,0.0,1.0,1.0,0.0,1,47.99038461538462,0.0,2502.0,1.0,1.0,1.0,1.0
241,8220,8178,15,27,0.9948905109489052,0,34,20,0,26,heatmap_np241_npos8220_napp8178_ips15_max_app27,16,572.6848547717842,117.7,159.7,0.940695310589386,0.0023555436981702,0.5584087388929648,1.0,14,897.2549792531121,42.8,84.8,0.9992916535653148,0.0836117538612035,0.5584087388929648,1.0,14,897.2549792531121,42.8,84.8,0.9992916535653148,0.0836117538612035,0.5584087388929648,1.0,1,916.207468879668,181.5,223.5,1.0,0.5414244596196175,0.5584087388929648,0.9548862328466377,0,916.207468879668,1086.1,1128.1,0.0,0.5584087388929648,0.5584087388929648,0.0,0,916.207468879668,1086.1,1128.1,0.0,0.5584087388929648,0.5584087388929648,0.0,4,916.207468879668,136.35,178.35,1.0,0.481610258700437,0.5584087388929648,1.0
589,4962,13603,10,60,2.741434905280129,8641,8,20,0,40,heatmap_np589_npos4962_napp13603_ips10_max_app60,5,119.25976230899832,8641.0,0.0,0.7294626185400279,7.484979917531562e-06,0.0607954127765934,1.0,2,1385.7045840407472,8641.0,0.0,1.0,0.0284090476999242,0.0607954127765934,1.0,2,1385.7045840407472,8641.0,0.0,1.0,0.0284090476999242,0.0607954127765934,1.0,1,1385.7045840407472,8641.2,0.2,1.0,0.0448766909592475,0.0607954127765934,0.999949613027564,0,1385.7045840407472,10802.0,2161.0,0.0,0.0607954127765934,0.0607954127765934,0.0,0,1385.7045840407472,10802.0,2161.0,0.0,0.0607954127765934,0.0607954127765934,0.0,2,1385.7045840407472,8641.0,0.0,1.0,0.0284090476999242,0.0607954127765934,1.0
