n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,3,1926.6324324324319
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,4,1926.6324324324319
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,5,1926.6324324324319
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,6,1926.6324324324319
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,7,1926.6324324324319
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,8,1899.7040540540543
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,9,1098.8728378378378
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,10,468.1509459459459
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,11,492.8594594594595
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,12,537.6648648648647
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,13,582.4702702702704
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,14,627.2756756756755
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,15,672.0810810810812
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,16,716.8864864864864
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,17,761.691891891892
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,18,806.4972972972973
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,19,851.3027027027026
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,20,896.108108108108
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,21,940.9135135135136
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,22,985.7189189189188
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,23,1030.5243243243244
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,24,1075.3297297297295
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,25,1120.1351351351354
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,26,1164.9405405405407
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,27,1209.745945945946
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,28,1254.551351351351
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,29,1299.3567567567566
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,30,1344.1621621621623
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,31,1388.9675675675676
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,32,1433.7729729729729
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,33,1478.5783783783781
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,34,1523.3837837837843
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,35,1568.1891891891894
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,36,1612.994594594595
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,37,1657.8
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,38,1702.6054054054052
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,39,1747.410810810811
370,9892,16578,15,43,heatmap_np370_npos9892_napp16578_ips15_max_app43,40,1792.2162162162163
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,0,207.06698564593302
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,1,207.06698564593302
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,2,206.99940191387563
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,3,177.93504784688994
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,4,91.06447368421053
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,5,80.3409090909091
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,6,95.56937799043064
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,7,111.4976076555024
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,8,127.42583732057419
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,9,143.35406698564597
418,2342,6658,10,13,heatmap_np418_npos2342_napp6658_ips10_max_app13,10,159.28229665071774
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,0,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,1,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,2,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,3,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,4,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,5,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,6,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,7,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,8,443.6030013642565
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,9,443.3640518417463
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,10,437.56828103683495
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,11,403.0200545702592
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,12,317.91268758526604
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,13,245.85879945429738
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,14,233.3080491132333
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,15,246.5985675306958
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,16,262.8758526603
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,17,279.3055934515688
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,18,295.73533424283767
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,19,312.1650750341065
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,20,328.5948158253751
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,21,345.02455661664396
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,22,361.4542974079126
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,23,377.8840381991814
733,7206,12043,20,27,heatmap_np733_npos7206_napp12043_ips20_max_app27,24,394.31377899045026
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,0,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,1,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,2,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,3,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,4,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,5,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,6,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,7,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,8,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,9,1422.1978021978025
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,10,1411.498351648352
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,11,1174.6956043956043
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,12,547.6587912087912
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,13,320.9736263736264
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,14,332.7686813186814
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,15,355.5494505494506
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,16,379.25274725274727
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,17,402.95604395604397
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,18,426.6593406593408
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,19,450.3626373626374
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,20,474.0659340659342
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,21,497.7692307692308
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,22,521.4725274725275
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,23,545.1758241758241
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,24,568.8791208791209
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,25,592.5824175824177
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,26,616.2857142857142
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,27,639.989010989011
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,28,663.6923076923078
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,29,687.3956043956043
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,30,711.0989010989013
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,31,734.8021978021977
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,32,758.5054945054945
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,33,782.2087912087914
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,34,805.9120879120878
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,35,829.6153846153845
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,36,853.3186813186815
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,37,877.021978021978
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,38,900.7252747252747
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,39,924.4285714285716
91,4949,2157,5,60,heatmap_np91_npos4949_napp2157_ips5_max_app60,40,948.131868131868
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,0,1183.8582995951413
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,1,1183.7454453441292
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,2,260.56336032388657
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,3,107.62348178137651
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,4,143.49797570850205
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,5,179.37246963562754
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,6,215.24696356275302
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,7,251.1214574898785
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,8,286.99595141700405
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,9,322.8704453441296
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,10,358.7449392712551
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,11,394.6194331983806
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,12,430.49392712550605
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,13,466.36842105263156
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,14,502.2429149797571
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,15,538.1174089068826
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,16,573.9919028340081
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,17,609.8663967611336
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,18,645.7408906882591
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,19,681.6153846153846
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,20,717.4898785425102
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,21,753.3643724696357
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,22,789.2388663967612
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,23,825.1133603238866
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,24,860.9878542510121
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,25,896.8623481781375
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,26,932.7368421052631
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,27,968.6113360323883
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,28,1004.485829959514
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,29,1040.3603238866394
494,5240,17722,6,33,heatmap_np494_npos5240_napp17722_ips6_max_app33,30,1076.2348178137652
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,0,120.18604651162791
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,1,120.18604651162791
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,2,120.18604651162791
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,3,120.18604651162791
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,4,120.18604651162791
344,2544,5168,19,8,heatmap_np344_npos2544_napp5168_ips19_max_app8,5,120.18604651162791
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,0,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,1,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,2,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,3,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,4,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,5,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,6,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,7,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,8,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,9,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,10,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,11,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,12,260.421052631579
228,6716,3711,17,16,heatmap_np228_npos6716_napp3711_ips17_max_app16,13,260.421052631579
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,0,653.7818499127401
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,1,653.7818499127401
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,2,653.7277486910996
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,3,606.6124781849912
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,4,245.35698080279235
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,5,88.16116928446772
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,6,95.6753926701571
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,7,111.62129144851656
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,8,127.56719022687608
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,9,143.5130890052356
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,10,159.45898778359512
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,11,175.40488656195464
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,12,191.3507853403142
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,13,207.29668411867365
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,14,223.2425828970332
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,15,239.18848167539267
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,16,255.13438045375216
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,17,271.08027923211176
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,18,287.0261780104712
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,19,302.9720767888306
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,20,318.91797556719024
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,21,334.8638743455497
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,22,350.8097731239093
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,23,366.7556719022688
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,24,382.7015706806284
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,25,398.64746945898776
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,26,414.5933682373473
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,27,430.5392670157068
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,28,446.48516579406635
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,29,462.4310645724257
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,30,478.3769633507853
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,31,494.32286212914494
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,32,510.2687609075043
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,33,526.2146596858639
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,34,542.1605584642235
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,35,558.1064572425828
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,36,574.0523560209424
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,37,589.998254799302
573,4269,9137,8,41,heatmap_np573_npos4269_napp9137_ips8_max_app41,38,605.9441535776612
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,0,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,1,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,2,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,3,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,4,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,5,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,6,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,7,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,8,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,9,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,10,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,11,665.6868537666176
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,12,665.4593796159528
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,13,662.3382570162482
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,14,638.8196454948302
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,15,555.2551698670607
677,9319,8194,14,55,heatmap_np677_npos9319_napp8194_ips14_max_app55,16,415.25132939438697
