n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
609.0,6311.0,17795.0,15.0,45.0,10.0,20.0,3.0,2.819679923942323,11484.0,40.0,heatmap_np609_npos6311_napp17795_ips15_max_app45
162.0,4049.0,5099.0,10.0,15.0,24.0,20.0,3.0,1.2593232897011608,1050.0,12.0,heatmap_np162_npos4049_napp5099_ips10_max_app15
170.0,5132.0,17345.0,13.0,25.0,30.0,20.0,3.0,3.3797739672642244,12213.0,22.0,heatmap_np170_npos5132_napp17345_ips13_max_app25
613.0,2733.0,4790.0,12.0,48.0,4.0,20.0,3.0,1.752652762532016,2057.0,40.0,heatmap_np613_npos2733_napp4790_ips12_max_app48
545.0,7754.0,12822.0,18.0,34.0,14.0,20.0,3.0,1.65359814289399,5068.0,31.0,heatmap_np545_npos7754_napp12822_ips18_max_app34
378.0,9210.0,8923.0,5.0,15.0,24.0,20.0,3.0,0.9688382193268187,0.0,12.0,heatmap_np378_npos9210_napp8923_ips5_max_app15
429.0,1777.0,14313.0,20.0,41.0,4.0,20.0,3.0,8.054586381541924,12536.0,38.0,heatmap_np429_npos1777_napp14313_ips20_max_app41
731.0,6837.0,4387.0,10.0,56.0,9.0,20.0,3.0,0.6416556969431036,0.0,40.0,heatmap_np731_npos6837_napp4387_ips10_max_app56
87.0,4072.0,9813.0,15.0,32.0,46.0,20.0,3.0,2.4098722986247543,5741.0,29.0,heatmap_np87_npos4072_napp9813_ips15_max_app32
755.0,758.0,11022.0,6.0,21.0,1.0,20.0,3.0,14.54089709762533,10264.0,18.0,heatmap_np755_npos758_napp11022_ips6_max_app21
502.0,5651.0,7398.0,16.0,6.0,11.0,20.0,3.0,1.3091488232171298,1747.0,4.0,heatmap_np502_npos5651_napp7398_ips16_max_app6
355.0,3384.0,15492.0,9.0,37.0,9.0,20.0,3.0,4.578014184397163,12108.0,34.0,heatmap_np355_npos3384_napp15492_ips9_max_app37
223.0,7400.0,11367.0,11.0,43.0,33.0,20.0,3.0,1.536081081081081,3967.0,40.0,heatmap_np223_npos7400_napp11367_ips11_max_app43
571.0,4836.0,1481.0,14.0,13.0,8.0,20.0,3.0,0.3062448304383788,0.0,10.0,heatmap_np571_npos4836_napp1481_ips14_max_app13
688.0,9690.0,15850.0,8.0,28.0,14.0,20.0,3.0,1.6357069143446852,6160.0,25.0,heatmap_np688_npos9690_napp15850_ips8_max_app28
143.0,2467.0,5929.0,17.0,60.0,17.0,20.0,3.0,2.4033238751520063,3462.0,40.0,heatmap_np143_npos2467_napp5929_ips17_max_app60
119.0,9552.0,10311.0,10.0,11.0,80.0,20.0,3.0,1.0794597989949748,759.0,8.0,heatmap_np119_npos9552_napp10311_ips10_max_app11
664.0,1982.0,2813.0,15.0,36.0,2.0,20.0,3.0,1.4192734611503532,831.0,33.0,heatmap_np664_npos1982_napp2813_ips15_max_app36
596.0,6924.0,14798.0,5.0,47.0,11.0,20.0,3.0,2.137203928365107,7874.0,40.0,heatmap_np596_npos6924_napp14798_ips5_max_app47
249.0,4687.0,7266.0,20.0,23.0,18.0,20.0,3.0,1.5502453595050139,2579.0,20.0,heatmap_np249_npos4687_napp7266_ips20_max_app23
329.0,6136.0,1911.0,18.0,31.0,18.0,20.0,3.0,0.3114406779661017,0.0,28.0,heatmap_np329_npos6136_napp1911_ips18_max_app31
476.0,3524.0,12359.0,7.0,54.0,7.0,20.0,3.0,3.507094211123723,8835.0,40.0,heatmap_np476_npos3524_napp12359_ips7_max_app54
780.0,8505.0,6342.0,13.0,42.0,10.0,20.0,3.0,0.745679012345679,0.0,39.0,heatmap_np780_npos8505_napp6342_ips13_max_app42
39.0,1233.0,16824.0,12.0,17.0,31.0,20.0,3.0,13.644768856447689,15591.0,14.0,heatmap_np39_npos1233_napp16824_ips12_max_app17
63.0,6356.0,5484.0,8.0,38.0,100.0,20.0,3.0,0.8628067967275016,0.0,35.0,heatmap_np63_npos6356_napp5484_ips8_max_app38
707.0,3928.0,17476.0,17.0,8.0,5.0,20.0,3.0,4.44908350305499,13548.0,5.0,heatmap_np707_npos3928_napp17476_ips17_max_app8
454.0,9056.0,943.0,11.0,19.0,19.0,20.0,3.0,0.10412985865724382,0.0,16.0,heatmap_np454_npos9056_napp943_ips11_max_app19
403.0,1306.0,12972.0,14.0,51.0,3.0,20.0,3.0,9.93261868300153,11666.0,40.0,heatmap_np403_npos1306_napp12972_ips14_max_app51
274.0,7898.0,13901.0,16.0,58.0,28.0,20.0,3.0,1.7600658394530262,6003.0,40.0,heatmap_np274_npos7898_napp13901_ips16_max_app58
637.0,5602.0,9383.0,19.0,15.0,8.0,20.0,3.0,1.6749375223134595,3781.0,12.0,heatmap_np637_npos5602_napp9383_ips19_max_app15
194.0,2887.0,3394.0,6.0,45.0,14.0,20.0,3.0,1.1756148250779355,507.0,40.0,heatmap_np194_npos2887_napp3394_ips6_max_app45
204.0,7603.0,7806.0,12.0,31.0,37.0,20.0,3.0,1.026699986847297,203.0,28.0,heatmap_np204_npos7603_napp7806_ips12_max_app31
505.0,5308.0,3265.0,7.0,40.0,10.0,20.0,3.0,0.6151092690278824,0.0,37.0,heatmap_np505_npos5308_napp3265_ips7_max_app40
259.0,2554.0,10939.0,18.0,16.0,9.0,20.0,3.0,4.283085356303837,8385.0,13.0,heatmap_np259_npos2554_napp10939_ips18_max_app16
387.0,6647.0,16223.0,20.0,10.0,17.0,20.0,3.0,2.440649917255905,9576.0,7.0,heatmap_np387_npos6647_napp16223_ips20_max_app10
438.0,4259.0,5916.0,5.0,33.0,9.0,20.0,3.0,1.3890584644282695,1657.0,30.0,heatmap_np438_npos4259_napp5916_ips5_max_app33
716.0,9347.0,11705.0,15.0,49.0,13.0,20.0,3.0,1.2522734567240825,2358.0,40.0,heatmap_np716_npos9347_napp11705_ips15_max_app49
72.0,1637.0,1362.0,10.0,24.0,22.0,20.0,3.0,0.8320097739767868,0.0,21.0,heatmap_np72_npos1637_napp1362_ips10_max_app24
789.0,3230.0,359.0,19.0,29.0,4.0,20.0,3.0,0.11114551083591331,0.0,26.0,heatmap_np789_npos3230_napp359_ips19_max_app29
462.0,8171.0,16980.0,9.0,12.0,17.0,20.0,3.0,2.0780810182352223,8809.0,9.0,heatmap_np462_npos8171_napp16980_ips9_max_app12
315.0,940.0,4812.0,16.0,44.0,2.0,20.0,3.0,5.1191489361702125,3872.0,40.0,heatmap_np315_npos940_napp4812_ips16_max_app44
232.0,9881.0,4093.0,14.0,37.0,42.0,20.0,3.0,0.41422932901528187,0.0,34.0,heatmap_np232_npos9881_napp4093_ips14_max_app37
580.0,2274.0,9905.0,11.0,5.0,3.0,20.0,3.0,4.355760773966579,7631.0,4.0,heatmap_np580_npos2274_napp9905_ips11_max_app5
673.0,7254.0,8524.0,17.0,21.0,10.0,20.0,3.0,1.1750758202371105,1270.0,18.0,heatmap_np673_npos7254_napp8524_ips17_max_app21
127.0,4979.0,14370.0,8.0,52.0,39.0,20.0,3.0,2.8861217111869855,9391.0,40.0,heatmap_np127_npos4979_napp14370_ips8_max_app52
153.0,7105.0,789.0,15.0,18.0,46.0,20.0,3.0,0.11104855735397608,0.0,15.0,heatmap_np153_npos7105_napp789_ips15_max_app18
698.0,4504.0,13485.0,10.0,41.0,6.0,20.0,3.0,2.9940053285968027,8981.0,38.0,heatmap_np698_npos4504_napp13485_ips10_max_app41
556.0,9396.0,5225.0,20.0,55.0,16.0,20.0,3.0,0.5560876968922946,0.0,40.0,heatmap_np556_npos9396_napp5225_ips20_max_app55
209.0,2135.0,17955.0,5.0,30.0,10.0,20.0,3.0,8.40983606557377,15820.0,27.0,heatmap_np209_npos2135_napp17955_ips5_max_app30
339.0,8647.0,9194.0,7.0,22.0,25.0,20.0,3.0,1.063258933734243,547.0,19.0,heatmap_np339_npos8647_napp9194_ips7_max_app22
485.0,1088.0,3943.0,18.0,47.0,2.0,20.0,3.0,3.624080882352941,2855.0,40.0,heatmap_np485_npos1088_napp3943_ips18_max_app47
764.0,5942.0,13677.0,12.0,35.0,7.0,20.0,3.0,2.301750252440256,7735.0,32.0,heatmap_np764_npos5942_napp13677_ips12_max_app35
24.0,3716.0,8392.0,13.0,11.0,154.0,20.0,3.0,2.2583423035522068,4676.0,8.0,heatmap_np24_npos3716_napp8392_ips13_max_app11
97.0,8876.0,15031.0,17.0,46.0,91.0,20.0,3.0,1.6934429923388914,6155.0,40.0,heatmap_np97_npos8876_napp15031_ips17_max_app46
741.0,1483.0,6831.0,8.0,13.0,2.0,20.0,3.0,4.606203641267701,5348.0,10.0,heatmap_np741_npos1483_napp6831_ips8_max_app13
414.0,6503.0,10509.0,14.0,27.0,15.0,20.0,3.0,1.6160233738274643,4006.0,24.0,heatmap_np414_npos6503_napp10509_ips14_max_app27
363.0,3779.0,2273.0,11.0,57.0,10.0,20.0,3.0,0.601481873511511,0.0,40.0,heatmap_np363_npos3779_napp2273_ips11_max_app57
283.0,5461.0,6610.0,9.0,50.0,19.0,20.0,3.0,1.2104010254532136,1149.0,40.0,heatmap_np283_npos5461_napp6610_ips9_max_app50
529.0,3026.0,16355.0,16.0,20.0,5.0,20.0,3.0,5.40482485128883,13329.0,17.0,heatmap_np529_npos3026_napp16355_ips16_max_app20
622.0,8084.0,2073.0,6.0,7.0,12.0,20.0,3.0,0.25643245917862445,0.0,4.0,heatmap_np622_npos8084_napp2073_ips6_max_app7
179.0,325.0,11854.0,19.0,39.0,1.0,20.0,3.0,36.473846153846154,11529.0,36.0,heatmap_np179_npos325_napp11854_ips19_max_app39
180.0,7466.0,6437.0,5.0,9.0,41.0,20.0,3.0,0.8621751942137691,0.0,6.0,heatmap_np180_npos7466_napp6437_ips5_max_app9
626.0,4767.0,16745.0,20.0,34.0,7.0,20.0,3.0,3.512691420180407,11978.0,31.0,heatmap_np626_npos4767_napp16745_ips20_max_app34
534.0,9777.0,1965.0,10.0,49.0,18.0,20.0,3.0,0.20098189628720467,0.0,40.0,heatmap_np534_npos9777_napp1965_ips10_max_app49
285.0,2379.0,12307.0,15.0,25.0,8.0,20.0,3.0,5.173182009247583,9928.0,22.0,heatmap_np285_npos2379_napp12307_ips15_max_app25
367.0,8423.0,14855.0,13.0,32.0,22.0,20.0,3.0,1.763623412085955,6432.0,29.0,heatmap_np367_npos8423_napp14855_ips13_max_app32
415.0,688.0,7216.0,12.0,56.0,1.0,20.0,3.0,10.488372093023257,6528.0,40.0,heatmap_np415_npos688_napp7216_ips12_max_app56
743.0,5737.0,10404.0,18.0,41.0,7.0,20.0,3.0,1.8134913717971064,4667.0,38.0,heatmap_np743_npos5737_napp10404_ips18_max_app41
102.0,3296.0,2731.0,7.0,15.0,32.0,20.0,3.0,0.8285800970873787,0.0,12.0,heatmap_np102_npos3296_napp2731_ips7_max_app15
768.0,1845.0,3484.0,14.0,6.0,2.0,20.0,3.0,1.8883468834688346,1639.0,4.0,heatmap_np768_npos1845_napp3484_ips14_max_app6
491.0,6747.0,13856.0,8.0,20.0,13.0,20.0,3.0,2.0536534756187934,7109.0,17.0,heatmap_np491_npos6747_napp13856_ips8_max_app20
341.0,4160.0,8008.0,17.0,53.0,12.0,20.0,3.0,1.925,3848.0,40.0,heatmap_np341_npos4160_napp8008_ips17_max_app53
213.0,5061.0,896.0,19.0,60.0,23.0,20.0,3.0,0.17704011065006917,0.0,40.0,heatmap_np213_npos5061_napp896_ips19_max_app60
557.0,2801.0,13029.0,6.0,28.0,5.0,20.0,3.0,4.651553016779721,10228.0,25.0,heatmap_np557_npos2801_napp13029_ips6_max_app28
700.0,7664.0,5399.0,16.0,12.0,10.0,20.0,3.0,0.7044624217118998,0.0,9.0,heatmap_np700_npos7664_napp5399_ips16_max_app12
132.0,7827.0,4476.0,18.0,23.0,59.0,20.0,3.0,0.5718666155615179,0.0,20.0,heatmap_np132_npos7827_napp4476_ips18_max_app23
581.0,5513.0,8983.0,13.0,36.0,9.0,20.0,3.0,1.6294213676764013,3470.0,33.0,heatmap_np581_npos5513_napp8983_ips13_max_app36
237.0,2974.0,14269.0,12.0,10.0,12.0,20.0,3.0,4.797915265635508,11295.0,7.0,heatmap_np237_npos2974_napp14269_ips12_max_app10
317.0,6286.0,12880.0,10.0,17.0,19.0,20.0,3.0,2.048997772828508,6594.0,14.0,heatmap_np317_npos6286_napp12880_ips10_max_app17
467.0,3996.0,185.0,15.0,42.0,8.0,20.0,3.0,0.046296296296296294,0.0,39.0,heatmap_np467_npos3996_napp185_ips15_max_app42
794.0,8967.0,17436.0,5.0,54.0,11.0,20.0,3.0,1.944463031114085,8469.0,40.0,heatmap_np794_npos8967_napp17436_ips5_max_app54
51.0,1394.0,4705.0,20.0,30.0,27.0,20.0,3.0,3.3751793400286942,3311.0,27.0,heatmap_np51_npos1394_napp4705_ips20_max_app30
77.0,6203.0,15770.0,16.0,51.0,80.0,20.0,3.0,2.5423182331130096,9567.0,40.0,heatmap_np77_npos6203_napp15770_ips16_max_app51
718.0,3454.0,6024.0,9.0,19.0,4.0,20.0,3.0,1.7440648523451072,2570.0,16.0,heatmap_np718_npos3454_napp6024_ips9_max_app19
439.0,8591.0,11315.0,19.0,8.0,19.0,20.0,3.0,1.3170760097776744,2724.0,5.0,heatmap_np439_npos8591_napp11315_ips19_max_app8
391.0,1145.0,1535.0,6.0,39.0,2.0,20.0,3.0,1.3406113537117903,390.0,36.0,heatmap_np391_npos1145_napp1535_ips6_max_app39
261.0,9618.0,7348.0,8.0,45.0,36.0,20.0,3.0,0.7639841962986068,0.0,40.0,heatmap_np261_npos9618_napp7348_ips8_max_app45
510.0,1913.0,15548.0,17.0,14.0,3.0,20.0,3.0,8.127548353371667,13635.0,11.0,heatmap_np510_npos1913_napp15548_ips17_max_app14
652.0,7011.0,2880.0,11.0,26.0,10.0,20.0,3.0,0.41078305519897307,0.0,23.0,heatmap_np652_npos7011_napp2880_ips11_max_app26
205.0,4598.0,11115.0,14.0,59.0,22.0,20.0,3.0,2.4173553719008263,6517.0,40.0,heatmap_np205_npos4598_napp11115_ips14_max_app59
189.0,9952.0,13729.0,20.0,16.0,52.0,20.0,3.0,1.3795217041800643,3777.0,13.0,heatmap_np189_npos9952_napp13729_ips20_max_app16
635.0,2206.0,8337.0,5.0,40.0,3.0,20.0,3.0,3.7792384406165005,6131.0,37.0,heatmap_np635_npos2206_napp8337_ips5_max_app40
518.0,7344.0,9274.0,15.0,57.0,14.0,20.0,3.0,1.2627995642701526,1930.0,40.0,heatmap_np518_npos7344_napp9274_ips15_max_app57
270.0,4892.0,3848.0,10.0,31.0,18.0,20.0,3.0,0.7865903515944399,0.0,28.0,heatmap_np270_npos4892_napp3848_ips10_max_app31
401.0,5873.0,5307.0,12.0,24.0,14.0,20.0,3.0,0.9036267665588286,0.0,21.0,heatmap_np401_npos5873_napp5307_ips12_max_app24
449.0,3163.0,17862.0,13.0,49.0,7.0,20.0,3.0,5.647170407840657,14699.0,40.0,heatmap_np449_npos3163_napp17862_ips13_max_app49
703.0,8261.0,839.0,7.0,33.0,11.0,20.0,3.0,0.10156155429124804,0.0,30.0,heatmap_np703_npos8261_napp839_ips7_max_app33
62.0,852.0,13429.0,18.0,9.0,13.0,20.0,3.0,15.761737089201878,12577.0,6.0,heatmap_np62_npos852_napp13429_ips18_max_app9
778.0,4329.0,11899.0,11.0,12.0,5.0,20.0,3.0,2.7486717486717485,7570.0,9.0,heatmap_np778_npos4329_napp11899_ips11_max_app12
475.0,9261.0,6520.0,17.0,29.0,19.0,20.0,3.0,0.704027642803153,0.0,26.0,heatmap_np475_npos9261_napp6520_ips17_max_app29
325.0,1726.0,16442.0,8.0,59.0,5.0,20.0,3.0,9.526071842410197,14716.0,40.0,heatmap_np325_npos1726_napp16442_ips8_max_app59
247.0,7537.0,10417.0,6.0,52.0,30.0,20.0,3.0,1.3821148998275177,2880.0,40.0,heatmap_np247_npos7537_napp10417_ips6_max_app52
660.0,5222.0,14974.0,9.0,5.0,7.0,20.0,3.0,2.867483722711605,9752.0,4.0,heatmap_np660_npos5222_napp14974_ips9_max_app5
117.0,2643.0,6878.0,16.0,38.0,22.0,20.0,3.0,2.602345819144911,4235.0,35.0,heatmap_np117_npos2643_napp6878_ips16_max_app38
141.0,5395.0,11749.0,7.0,30.0,38.0,20.0,3.0,2.17775718257646,6354.0,27.0,heatmap_np141_npos5395_napp11749_ips7_max_app30
684.0,3094.0,1302.0,18.0,55.0,4.0,20.0,3.0,0.42081447963800905,0.0,40.0,heatmap_np684_npos3094_napp1302_ips18_max_app55
566.0,7997.0,16310.0,12.0,42.0,14.0,20.0,3.0,2.0395148180567713,8313.0,39.0,heatmap_np566_npos7997_napp16310_ips12_max_app42
221.0,414.0,5827.0,13.0,18.0,1.0,20.0,3.0,14.07487922705314,5413.0,15.0,heatmap_np221_npos414_napp5827_ips13_max_app18
351.0,8810.0,3350.0,15.0,11.0,25.0,20.0,3.0,0.38024971623155507,0.0,8.0,heatmap_np351_npos8810_napp3350_ips15_max_app11
501.0,1553.0,10848.0,10.0,35.0,3.0,20.0,3.0,6.98518995492595,9295.0,32.0,heatmap_np501_npos1553_napp10848_ips10_max_app35
753.0,6417.0,7852.0,20.0,48.0,8.0,20.0,3.0,1.2236247467664016,1435.0,40.0,heatmap_np753_npos6417_napp7852_ips20_max_app48
86.0,8717.0,8469.0,9.0,58.0,101.0,20.0,3.0,0.9715498451302054,0.0,40.0,heatmap_np86_npos8717_napp8469_ips9_max_app58
727.0,1021.0,14423.0,16.0,27.0,1.0,20.0,3.0,14.126346718903037,13402.0,24.0,heatmap_np727_npos1021_napp14423_ips16_max_app27
424.0,6032.0,3997.0,6.0,13.0,14.0,20.0,3.0,0.662632625994695,0.0,10.0,heatmap_np424_npos6032_napp3997_ips6_max_app13
376.0,3628.0,9985.0,19.0,46.0,9.0,20.0,3.0,2.752205071664829,6357.0,40.0,heatmap_np376_npos3628_napp9985_ips19_max_app46
295.0,7176.0,16887.0,17.0,39.0,24.0,20.0,3.0,2.3532608695652173,9711.0,36.0,heatmap_np295_npos7176_napp16887_ips17_max_app39
544.0,4436.0,4893.0,8.0,7.0,8.0,20.0,3.0,1.1030207394048692,457.0,4.0,heatmap_np544_npos4436_napp4893_ips8_max_app7
611.0,9485.0,12437.0,14.0,19.0,15.0,20.0,3.0,1.3112282551396943,2952.0,16.0,heatmap_np611_npos9485_napp12437_ips14_max_app19
165.0,2048.0,409.0,11.0,50.0,12.0,20.0,3.0,0.19970703125,0.0,40.0,heatmap_np165_npos2048_napp409_ips11_max_app50
160.0,8148.0,13186.0,16.0,40.0,50.0,20.0,3.0,1.6183112420225823,5038.0,37.0,heatmap_np160_npos8148_napp13186_ips16_max_app40
604.0,886.0,1016.0,9.0,16.0,1.0,20.0,3.0,1.146726862302483,130.0,13.0,heatmap_np604_npos886_napp1016_ips9_max_app16
548.0,5857.0,17692.0,19.0,31.0,10.0,20.0,3.0,3.0206590404644014,11835.0,28.0,heatmap_np548_npos5857_napp17692_ips19_max_app31
303.0,3254.0,5559.0,6.0,57.0,10.0,20.0,3.0,1.708358942839582,2305.0,40.0,heatmap_np303_npos3254_napp5559_ips6_max_app57
368.0,7191.0,3608.0,8.0,50.0,19.0,20.0,3.0,0.5017382839660687,0.0,40.0,heatmap_np368_npos7191_napp3608_ips8_max_app50
419.0,4964.0,9456.0,17.0,24.0,11.0,20.0,3.0,1.9049153908138599,4492.0,21.0,heatmap_np419_npos4964_napp9456_ips17_max_app24
735.0,9896.0,8165.0,11.0,9.0,13.0,20.0,3.0,0.8250808407437349,0.0,6.0,heatmap_np735_npos9896_napp8165_ips11_max_app9
90.0,2337.0,13977.0,14.0,33.0,25.0,20.0,3.0,5.980744544287548,11640.0,30.0,heatmap_np90_npos2337_napp13977_ips14_max_app33
18.0,5255.0,7060.0,18.0,12.0,291.0,20.0,3.0,1.3434823977164605,1805.0,9.0,heatmap_np18_npos5255_napp7060_ips18_max_app12
758.0,2529.0,14734.0,7.0,45.0,3.0,20.0,3.0,5.826018189007513,12205.0,40.0,heatmap_np758_npos2529_napp14734_ips7_max_app45
493.0,7628.0,2606.0,13.0,59.0,15.0,20.0,3.0,0.34163607760880965,0.0,40.0,heatmap_np493_npos7628_napp2606_ips13_max_app59
226.0,9333.0,16619.0,10.0,22.0,41.0,20.0,3.0,1.7806707382406515,7286.0,19.0,heatmap_np226_npos9333_napp16619_ips10_max_app22
574.0,1573.0,6277.0,15.0,53.0,2.0,20.0,3.0,3.9904640813731724,4704.0,40.0,heatmap_np574_npos1573_napp6277_ips15_max_app53
679.0,6711.0,12152.0,5.0,37.0,9.0,20.0,3.0,1.8107584562658323,5441.0,34.0,heatmap_np679_npos6711_napp12152_ips5_max_app37
134.0,4273.0,1844.0,20.0,5.0,31.0,20.0,3.0,0.43154692253685933,0.0,4.0,heatmap_np134_npos4273_napp1844_ips20_max_app5
110.0,6557.0,15708.0,11.0,55.0,59.0,20.0,3.0,2.395607747445478,9151.0,40.0,heatmap_np110_npos6557_napp15708_ips11_max_app55
655.0,3803.0,7474.0,14.0,29.0,5.0,20.0,3.0,1.9652905600841442,3671.0,26.0,heatmap_np655_npos3803_napp7474_ips14_max_app29
599.0,8853.0,11236.0,8.0,18.0,14.0,20.0,3.0,1.269174291200723,2383.0,15.0,heatmap_np599_npos8853_napp11236_ips8_max_app18
251.0,1429.0,3035.0,17.0,42.0,5.0,20.0,3.0,2.123862841147656,1606.0,39.0,heatmap_np251_npos1429_napp3035_ips17_max_app42
321.0,8099.0,6145.0,19.0,35.0,25.0,20.0,3.0,0.7587356463760958,0.0,32.0,heatmap_np321_npos8099_napp6145_ips19_max_app35
782.0,5399.0,1695.0,16.0,23.0,6.0,20.0,3.0,0.3139470272272643,0.0,20.0,heatmap_np782_npos5399_napp1695_ips16_max_app23
66.0,9421.0,24.0,5.0,27.0,142.0,20.0,3.0,0.0025475002653646108,0.0,24.0,heatmap_np66_npos9421_napp24_ips5_max_app27
711.0,2188.0,12755.0,20.0,57.0,3.0,20.0,3.0,5.829524680073126,10567.0,40.0,heatmap_np711_npos2188_napp12755_ips20_max_app57
444.0,7052.0,4585.0,10.0,46.0,15.0,20.0,3.0,0.6501701644923426,0.0,40.0,heatmap_np444_npos7052_napp4585_ips10_max_app46
394.0,4479.0,17280.0,15.0,14.0,11.0,20.0,3.0,3.8580040187541864,12801.0,11.0,heatmap_np394_npos4479_napp17280_ips15_max_app14
277.0,6006.0,9606.0,13.0,6.0,21.0,20.0,3.0,1.5994005994005993,3600.0,4.0,heatmap_np277_npos6006_napp9606_ips13_max_app6
523.0,3730.0,4320.0,12.0,39.0,7.0,20.0,3.0,1.158176943699732,590.0,36.0,heatmap_np523_npos3730_napp4320_ips12_max_app39
628.0,8633.0,14108.0,18.0,51.0,13.0,20.0,3.0,1.6341943704390132,5475.0,40.0,heatmap_np628_npos8633_napp14108_ips18_max_app51
184.0,1024.0,8858.0,7.0,20.0,5.0,20.0,3.0,8.650390625,7834.0,17.0,heatmap_np184_npos1024_napp8858_ips7_max_app20
201.0,5675.0,2478.0,9.0,34.0,28.0,20.0,3.0,0.4366519823788546,0.0,31.0,heatmap_np201_npos5675_napp2478_ips9_max_app34
644.0,3439.0,10574.0,16.0,8.0,5.0,20.0,3.0,3.0747310264611807,7135.0,5.0,heatmap_np644_npos3439_napp10574_ips16_max_app8
514.0,8302.0,7038.0,6.0,25.0,16.0,20.0,3.0,0.8477475307154902,0.0,22.0,heatmap_np514_npos8302_napp7038_ips6_max_app25
269.0,734.0,15098.0,19.0,49.0,2.0,20.0,3.0,20.569482288828336,14364.0,40.0,heatmap_np269_npos734_napp15098_ips19_max_app49
384.0,9753.0,12059.0,17.0,55.0,25.0,20.0,3.0,1.2364400697221367,2306.0,40.0,heatmap_np384_npos9753_napp12059_ips17_max_app55
435.0,2483.0,2138.0,8.0,32.0,5.0,20.0,3.0,0.8610551751913008,0.0,29.0,heatmap_np435_npos2483_napp2138_ips8_max_app32
725.0,7385.0,16562.0,14.0,15.0,10.0,20.0,3.0,2.242654028436019,9177.0,12.0,heatmap_np725_npos7385_napp16562_ips14_max_app15
81.0,4773.0,6677.0,11.0,41.0,58.0,20.0,3.0,1.3989105384454221,1904.0,38.0,heatmap_np81_npos4773_napp6677_ips11_max_app41
58.0,7807.0,17740.0,7.0,5.0,134.0,20.0,3.0,2.272319713078007,9933.0,4.0,heatmap_np58_npos7807_napp17740_ips7_max_app5
459.0,5107.0,13269.0,12.0,53.0,11.0,20.0,3.0,2.59819855100842,8162.0,40.0,heatmap_np459_npos5107_napp13269_ips12_max_app53
312.0,2680.0,713.0,13.0,21.0,8.0,20.0,3.0,0.26604477611940297,0.0,18.0,heatmap_np312_npos2680_napp713_ips13_max_app21
241.0,6851.0,8178.0,15.0,27.0,28.0,20.0,3.0,1.1936943511896074,1327.0,24.0,heatmap_np241_npos6851_napp8178_ips15_max_app27
589.0,4136.0,13603.0,10.0,60.0,7.0,20.0,3.0,3.288926499032882,9467.0,40.0,heatmap_np589_npos4136_napp13603_ips10_max_app60
670.0,9146.0,3727.0,20.0,44.0,13.0,20.0,3.0,0.4075005466870763,0.0,40.0,heatmap_np670_npos9146_napp3727_ips20_max_app44
124.0,1763.0,9118.0,5.0,13.0,14.0,20.0,3.0,5.171866137266024,7355.0,10.0,heatmap_np124_npos1763_napp9118_ips5_max_app13
150.0,9002.0,5019.0,14.0,47.0,60.0,20.0,3.0,0.557542768273717,0.0,40.0,heatmap_np150_npos9002_napp5019_ips14_max_app47
695.0,1282.0,17047.0,11.0,23.0,1.0,20.0,3.0,13.297191887675506,15765.0,20.0,heatmap_np695_npos1282_napp17047_ips11_max_app23
565.0,6380.0,564.0,17.0,10.0,11.0,20.0,3.0,0.08840125391849529,0.0,7.0,heatmap_np565_npos6380_napp564_ips17_max_app10
217.0,3983.0,12558.0,8.0,35.0,18.0,20.0,3.0,3.1528998242530757,8575.0,32.0,heatmap_np217_npos3983_napp12558_ips8_max_app35
336.0,5587.0,14578.0,6.0,43.0,16.0,20.0,3.0,2.609271523178808,8991.0,40.0,heatmap_np336_npos5587_napp14578_ips6_max_app43
483.0,2824.0,8590.0,19.0,17.0,5.0,20.0,3.0,3.0417847025495752,5766.0,14.0,heatmap_np483_npos2824_napp8590_ips19_max_app17
773.0,7961.0,10111.0,9.0,30.0,10.0,20.0,3.0,1.2700665745509359,2150.0,27.0,heatmap_np773_npos7961_napp10111_ips9_max_app30
107.0,6899.0,10723.0,20.0,19.0,64.0,20.0,3.0,1.554283229453544,3824.0,16.0,heatmap_np107_npos6899_napp10723_ips20_max_app19
751.0,4634.0,3189.0,5.0,52.0,6.0,20.0,3.0,0.6881743634009495,0.0,40.0,heatmap_np751_npos4634_napp3189_ips5_max_app52
410.0,9604.0,15230.0,15.0,38.0,23.0,20.0,3.0,1.5857975843398584,5626.0,35.0,heatmap_np410_npos9604_napp15230_ips15_max_app38
360.0,2007.0,7732.0,10.0,7.0,5.0,20.0,3.0,3.852516193323368,5725.0,4.0,heatmap_np360_npos2007_napp7732_ips10_max_app7
293.0,8441.0,1146.0,12.0,15.0,28.0,20.0,3.0,0.1357659045136832,0.0,12.0,heatmap_np293_npos8441_napp1146_ips12_max_app15
539.0,1219.0,11629.0,13.0,45.0,2.0,20.0,3.0,9.539786710418376,10410.0,40.0,heatmap_np539_npos1219_napp11629_ips13_max_app45
618.0,6151.0,5702.0,7.0,58.0,9.0,20.0,3.0,0.9270037392293936,0.0,40.0,heatmap_np618_npos6151_napp5702_ips7_max_app58
175.0,3588.0,16149.0,18.0,26.0,20.0,20.0,3.0,4.500836120401337,12561.0,23.0,heatmap_np175_npos3588_napp16149_ips18_max_app26
